Name,Price
"Kelloggs Eggo Cinnamon Toast Waffles, 8 waffles",$4.49
McCain Homefries,$5.49
"Kelloggs Eggo Original Waffles, 16 waffles",$7.99
ACE Frozen White Demi Baguette,$5.99
McCain 9 Minute No Flip Potato Patties,$5.49
No Name Buttermilk Pancakes,$2.99
Kelloggs French Toaster Sticks Cinnamon,$4.49
President's Choice Gluten Free Homestyle Waffles,$3.99
No Name Original Waffles,$15.99
Kelloggs Eggo Waffles Blueberry Flavour,$7.99
"President's Choice Gluten-free Waffles, Blueberry",$3.99
Kelloggs Thick & Fluffy Waffles Original,$4.49
Pillsbury Toaster Strudel Wildberry Flavour,$4.79
Kelloggs Eggo Waffles Chocolatey Chip,$7.99
No Name Blueberry Waffles,$5.49
President's Choice Original Belgian Waffles,$5.49
President's Choice Italian Tipo OO Flour Pizza Dough,$4.19
Kelloggs Eggo Waffles Buttermilk,$4.49
Kelloggs Thick & Fluffy Waffles Cinnamon Brown Sugar,$4.49
ACE Frozen Garlic Demi Baguette,$5.99
McCain 9 Minute No Flip Savoury Herb Potato Patties,$5.49
President's Choice Ready to bake - All-Butter Croissants,$6.99
McCain 9 Minute No Flip Onion & Potato Patties,$5.49
ACE Frozen Garlic Butter Pull Apart,$5.99
"Pillsbury Toaster Strudel, Strawberry and Cream Cheese Spread",$4.79
President's Choice Yorkshire Pudding,$4.49
"Pillsbury Toaster Strudel, Apple",$4.79
Little Northern Bakehouse Bread Whole Grain Gluten Free,$9.49
CAVENDISH FARMS All-Day Breakfast Mini Quick Cook Patties,$3.49
Little Northern Bakehouse Delicious Gluten Free Loaf White Wide Slice,$9.49
President's Choice Ready To Bake All-Butter Raspberry-Filled Croissants,$6.99
Kelloggs French Toaster Sticks Original,$4.49
Silver Hills Organic Multigrain Sprouted Bread,$6.49
ODoughs Bagels Thins Everything,$7.99
Little Northern Bakehouse Seeds & Grains Bread,$8.99
Burnbrae Farms Egg Bake Garden Mushroom & Bacon Quiche,$4.49
Carbonaut Bread U.F. Oat,$10.99
Nature's Path Waffles Chia Plus Organic,$6.99
Pizza Oggi Pizza Crusts Butternut Squash Neapolitan Style Crust,$9.99
Queen St. Bakery Superfood Bagels Chia And Flax Seed,$8.49
"McCain 5-Minute Breakfast Bowl, Potato Egg and Sausage",$6.99
Queen St. Bakery Cinnamon Raisin Superfood Bagels,$8.49
Nature's Path Gluten Free Chocolate Chip Waffle,$6.99
ODoughs O'dippers Garlic & Chive,$6.99
Queen St. Bakery Sliced Loaf White Bean & Millet Seed,$8.49
"McCain 5 Minute Potato, Egg and Veggies Breakfast Bowl",$6.99
"Silver Hills Sprouted Organic Ancient Grains, Big Red's Bread",$6.49
President's Choice Bavarian Style Soft Pretzels,$5.99
Queen St. Bakery Gluten Free Chia Classic Bread,$8.49
Aliments Pizza Party 9 Pizza Dough Balls,$5.99
Little Northern Bakehouse Artisan Style Pizza Crust Original Gluten Free,$11.99
ODoughs Multigrain Sandwich Thins,$7.99
Little Northern Bakehouse Millet & Chia Hamburger Buns,$8.99
Outer Aisle Sandwich Thins Cauliflower Everything,$7.99
ACE Frozen Butter Croissant,$5.99
ODoughs Thins Sesame Bagels,$7.99
Unbun Unbread Loaf,$10.99
Queen St. Bakery Superfood Bagels Cinnamon Raisin,$8.49
Kelloggs Thick & Fluffy Waffles Strawberry Delight,$4.49
Elite Sweets Traditional Italian Dessert Tiramisu,$1.39
"Pillsbury Toaster Strudel, Raspberry",$4.79
Burnbrae Farms Egg Bites! Mini Crustless Quiches Snack Size,$7.79
"Kelloggs Eggo Original Waffles, 48 waffles",$19.99
Queen St. Bakery Chia And Flax Seed  Superfood Bagels,$8.49
President's Choice Salted Caramel Meringata Meringue Dessert,$7.99
Queen St. Bakery Superfood Bagels Everything,$8.49
Little Northern Bakehouse Millet & Chia Bread,$8.99
Carbonaut Pizza Crust Not So Thin,$11.99
Carbonaut Bread White Gluten Free,$11.99
ACE Bake Your Own Brioche Cluster,$6.49
Little Northern Bakehouse Cinnamon & Raisin Bread,$8.99
"ODoughs Multigrain Flatbread, Plain",$7.99
Unbun Radically Honest Bagels Cinnamon Raisin,$10.99
Carbonaut Bread Seeded,$10.99
President's Choice Bao Buns Ready To Steam,$5.99
Burnbrae Farms Egg Bites! Mini Crustless Quiches Cheese & Bacon Snack Size,$7.79
CAVENDISH FARMS All-Day Breakfast Hash Brown Sticks,$3.49
Silver Hills Sprouted Power Bagels Plain Organic 5 Bagels,$8.29
Carbonaut Pizza Crust Thin,$11.99
Carbonaut Gluten Free Bagels Seeded Herb & Garlic,$12.99
"Nature's Path Flax Plus Waffles, Buckwheat Wildberry",$6.99
Bridor Mini Chocolatines All Butter,$7.29
President's Choice Sweet Cream Meringata Meringue Dessert,$7.99
"McCain 5 Minute Potato, Egg & Bacon Breakfast Bowl",$6.99
Kelloggs Eggo Waffles Buttermilk,$7.99
Silver Hills Sprouted Power Bagels Cinnamon Raisin Organic 5 Bagels,$8.29
Silver Hills Sprouted Power Bagels Sesame Sunflower Organic 5 Bagels,$8.29
CAVENDISH FARMS Frozen Fried Potatoes Straight Cut Fries Crispy Classic Value Pack,$9.99
"Pillsbury Toaster Scrambles Pastries, Egg, Sausage and Cheese Sauce, 4 ct",$4.79
Pillsbury Toaster Scrambles Egg & Cheese,$4.79
"Silver Hills Organic Sprouted Bread, Soft Wheat",$6.49
Queen St. Bakery Superfood Bagels Everything,$8.49
Bridor Mini Butter Croissants,$7.29
Schneider Original Recipe Breakfast Sausage Rounds,$9.49
"ODoughs Flax Bagel Thins, Sprouted Whole Grain",$7.99
Carbonaut Bread Cinnamon Raisin Gluten Free,$11.99
Little Northern Bakehouse Artisan Style Pizza Crust Thin Gluten Free,$11.99
Simply Plant-Based Egg Style Patties,$9.99
Unbun Vegan Keto Gluten Free,$9.99
"McCain Egg, Bacon and Cheese Breakfast Pockets",$9.49
McCain Egg and Cheese Breakfast Pockets,$9.49
Burnbrae Farms Egg Bakes! Crustless Quiche 4 Cheese & Ham,$4.49
Ready Bake Frozen Bread Dough White,$7.99
Unbun Keto Vegan Pizza Crust,$11.99
Carbonaut Bagels Plain,$12.99
ODoughs O'dippers Original,$6.99
Outer Aisle Sandwhich Thins Cauliflower Original,$7.99
ODoughs Bagel Thins Pumpernickel,$7.99
Carbonaut Bread Seeded Gluten Free,$11.99
"Nature's Path Flax Plus Organic Gluten Free Waffles, Homestyle",$6.99
Unbun Keto Paleo Buns,$9.99
President's Choice Vegetable Spring Rolls,$9.99
President's Choice Chicken Spring Rolls,$9.99
President's Choice World of Flavours Pad Thai Spring Rolls,$9.99
President's Choice Mozzarella Cheese Sticks,$9.99
Pogo Original 10'S,$11.99
Pogo Regular,$16.99
Pork & Veg Pot Stickers,$10.00
"Breaded Dill Pickle Spears, Uncooked",$10.00
Smuckers Uncrustables Peanut Butter & Strawberry Spread Sandwich,$5.99
President's Choice Bacon-Wrapped Stuffed Jalapeño Peppers,$9.99
President's Choice Butter Buffalo Cauliflower Bites,$7.99
President's Choice Spanakopita,$9.99
Smuckers Uncrustables Chocolate Flavoured Hazelnut Spread Sandwich,$5.99
McCain Pepperoni Pizza Pockets,$14.99
President's Choice Tortilla and Jalapeno Cheese Sticks,$9.99
President's Choice Mini Sausage Rolls,$9.99
Chicken & Vegetable Potstickers,$10.00
President's Choice Mini Vegetable Samosas,$7.99
Pogo All Beef,$11.99
President's Choice Asian Hors d'Oeuvre Collection,$9.99
Pillsbury Pizza Pops Pepperoni & Bacon 30ct,$26.99
Smuckers Uncrustables Peanut Butter & Strawberry Spread Sandwich,$11.99
President's Choice French Quiche Bistro-Style Selection,$7.99
President's Choice Pork Sausage Roll,$9.99
Taco Bites,$10.00
President's Choice Cranberry & Brie Puff Pastry Bites,$7.99
Pillsbury Pizza Pops 3 Cheese Flavour 30ct,$26.99
President's Choice Mini Arancini Italian Rice Balls,$9.99
President's Choice Halloom Cheese Sticks in Za’atar-Herbed Batter,$14.99
President's Choice Cheese Hors D’Oeuvre Collection,$14.99
President's Choice Puff Pastry Hors D’Oeuvre Collection,$14.99
President's Choice Barbecue Chicken Steamed Buns,$9.99
President's Choice Filipino Chicken Adobo Lumpia Spring Rolls with Vegetables and Chicken,$9.99
McCain Pizza Pockets Three Cheese,$14.99
Pogo Regular,$6.49
Pillsbury Pizza Pops Pepperoni 30ct,$26.99
"Pillsbury Pizzs Pops, Deluxe Flavoured, 30 Pizza Snacks",$26.99
Dr Oetker Giuseppe Pizzeria Panini Bruschetta,$4.29
"Pattyking Jamaican Beef Patties, Mild",$10.99
Muldoon's Buffalo Chicken Bites,$7.49
President's Choice Mini Ham and Cheese Cubano Bites,$9.99
Krinos Fillo Twisters Spinach,$8.49
Catarina Fully Cooked Chicken Chimichangas,$10.99
Catarina Fully Cooked Beef Tacos,$10.99
President's Choice Mini Chicken Empanadas,$9.99
President's Choice Phyllo Collection,$9.99
Catarina Fully Cooked Chicken Quesadillas,$10.99
Catarina Fully Cooked Eggs Burritos,$10.99
Samosas Vegetable,$10.00
"Pattyking Jamaican Beef Patties, Spicy Hot",$10.99
President's Choice Eggplant Parmigiana Sfogliatelle Pastry Bites,$10.99
"No Name Vegetable & Beef Cantonese Style Egg Rolls, 22 Pieces",$12.49
"President's Choice Veggie Bites with Cheese – Potato, Broccoli & Cauliflower",$7.99
President's Choice Indian Hors D'oeuvre Collection,$7.00
Pogo Smoky Bacon Sausage,$11.99
President's Choice Plant Based Porkless Belly Bao Kit,$11.99
President's Choice Mexican-Style Street Corn Fritters,$9.99
"Krinos Mini Twisters, Spinach & Feta Cheese",$5.49
Krinos Ground Beef Rolls,$8.49
President's Choice Mini Chicken Samosas,$7.99
PC Blue Menu Falafels,$7.99
President's Choice Beef & Cheese Loaded Nacho Bites,$9.99
President's Choice Mini Jamaican Beef Patties,$9.99
"Chicken Egg Rolls, Cook & Serve",$10.00
"Furlani Ready Bake, Frozen Garlic Toast Texas-Style Bread",$5.49
Catarina Fully Cooked Al Pastor Pork Tacos,$10.99
Pillsbury Pizza Bites Pizza Snacks Buffalo Style Chicken,$7.99
President's Choice Parmesan Black Truffle Polenta Fries,$10.99
President's Choice Cheese Quiche Bistro-Style Selection,$7.99
President's Choice Ascolana Fried Olives Stuffed with Cheese,$9.99
No Name Vegetable Cantonese- Style Egg Rolls,$12.49
Arctic Glacier Cubed Ice,$3.99
No Name Concentrated Berry Punch,$1.49
No Name Concentrated Fruit Punch,$1.49
"Minute Maid Fruit Punch Frozen Concentrate Juice Beverage, Can",$2.79
"Minute Maid Berry Punch Frozen Concentrate Juice Beverage, Can",$2.79
"Minute Maid Pink Lemonade Frozen Concentrate, Can",$2.79
No Name Unsweetened Frozen Concentrated Pulp Free Orange Juice,$2.49
"Minute Maid Grape Punch Frozen Concentrate Juice Beverage, Can",$2.79
"Minute Maid Frozen Concentrate Orange Juice, Can",$2.79
No Name Concentrated Pink Lemonade,$1.99
"Minute Maid Lemonade Frozen Concentrate, Can",$2.79
No Name Unsweetened Frozen Concentrated Orange Juice with Pulp,$2.49
"Minute Maid Pulp Free Frozen Concentate Orange Juice, Can",$2.79
"Pulp and Press & Press Juice, Spicy Lemon",$7.99
Pulp and Press Fruit & Vegetable Juice Rinse & Rebeet,$7.99
Breyers French Vanilla Frozen Dessert with real vanilla,$7.49
Tenderflake Deep Dish Pie Shells,$4.99
Breyers French Vanilla Ice Cream made in Canada,$5.99
Breyers Natural Vanilla Ice Cream with fresh cream & real vanilla beans,$5.99
Breyers Vanilla Frozen Dessert made with real Vanilla,$7.49
Cool Whip Original Frozen Whipped Topping,$5.99
President's Choice Candy Cane Chocolate Fudge Crackle Ice Cream,$6.99
Chapmans Vanilla Ice Cream Sandwich,$8.99
No Name Whipped Topping,$4.49
No Name Vanilla Ice Cream Sandwiches,$11.99
Cool Whip Light Frozen Whipped Topping,$5.99
Nestlé Drumstick Vanilla Caramel,$5.49
"Popsicle Firecracker Ice Pops Cherry, Lemon, & Blue Raspberry",$6.49
President's Choice Ready To Bake All Butter Pains Au Chocolat,$6.99
Breyers Family Classic Frozen Dessert Pralines & Cream,$7.49
Breyers Family Classic Frozen Dessert Cookies & Cream,$7.49
Breyers Mint Chocolatey Chip Frozen Dessert,$7.49
Chapmans Lolly Fruity,$6.99
Haagen Dazs Strawberry Ice Cream,$6.49
"The Original Fudgsicle Frozen Dairy Dessert Bars with malt, cocoa and quality milk",$6.49
Haagen Dazs Vanilla Bean Ice Cream,$6.49
Chapmans Chocolate and Vanilla Cone with Caramel Centre,$8.99
Chapmans Premium French Vanilla,$8.49
Chapmans Premuim Canadian Collection Almonds & Milk Chocolate Bars,$6.99
Haagen Dazs Coffee Ice Cream,$6.49
Breyers Family Classic Frozen Dessert Heavenly Hash,$7.49
Breyers Chocolate Frozen Dessert made with real chocolate,$7.49
Chapmans Vanilla,$6.99
Haagen Dazs Chocolate Peanut Butter Ice Cream,$6.49
No Name Ice Milk Fudge Bars,$11.99
Christie Oreo Ice Cream,$5.49
"Breyers Neapolitan Frozen Dessert with rich cocoa, natural vanilla & real strawberries",$7.49
"Popsicle Ice Pop Orange, Cherry, Grape sweet treat made with natural colours and flavours",$6.49
"Chapmans Frozen Yogurt, Vanilla",$8.49
Ben & Jerry's Ice Cream with Fairtrade Ingredients Half Baked® Non-Gmo,$4.99
Haagen Dazs Chocolate Ice Cream,$6.49
Chapmans Premuim Canadian Collection Creamy Milk Chocolate and Vanilla Bars,$6.99
President's Choice French Vanilla Frozen Yogurt,$6.99
"Tenderflake Deep Dish Pie Shells, All Vegetable Shortening",$4.99
No Name Space Pops,$9.49
Haagen Dazs Vanilla Ice Cream,$6.49
McCain Deep 'n Delicious Chocolate Cake,$7.99
Chapmans Super Fudge Ice Milk,$8.99
PC Blue Menu Peanut Butter Fudge Smoothie Frozen Dairy Dessert Bars,$6.99
Haagen Dazs Vanilla Almond Ice Cream Bars,$6.49
No Name Light Whipped Topping,$4.49
Ben & Jerry's Ice Cream with Fairtrade Ingredients The Tonight Dough® Non-Gmo,$4.99
The Original Ice Pop Creamsicle Bars sweet treat made with natural colours and flavours,$6.49
Chapmans Sorbet Rainbow,$8.49
Chapmans Yogurt Black Jack Cherry,$8.49
Chapmans Chocolate Vanilla Checkerboard,$6.99
President's Choice Banana Split Mini Ice Cream Bars,$6.99
President's Choice Chocolate Ice Cream,$6.99
Righteous Dairy Free Raspberry Lime Sorbetto,$9.99
President's Choice Mini Candy Cane Ice Cream Bars,$6.99
Ben & Jerry's Ice Cream Brownie Batter Core Non-GMO,$4.99
No Name Vanilla Ice Milk,$8.99
President's Choice Loads Of Cookies ‘N’ Crème Light Ice Cream,$7.79
President's Choice Mini Mousses Desserts,$8.99
Tenderflake 3 Tart Shells,$4.99
Ben & Jerry's Ice Cream with Fairtrade Ingredients Peanut Butter Half Baked Non-Gmo,$4.99
"President's Choice Ice Cream Shop Flavours, Peanut Butter & Chocolate",$4.99
"Righteous Ice Cream, Dark Chocolate Caramel Sea Salt Gelato",$9.99
Kawartha Pralines & Cream Ice Cream,$8.99
Kawartha Death By Chocolate Ice Cream,$8.99
Chapmans Dutch Chocolate,$6.99
Chapmans Premium Maple Walnut,$8.49
President's Choice The Decadent Chocolate Chip Cookie Vanilla Ice Cream Sandwiches,$8.99
Ben & Jerry's Ice Cream with Fairtrade Ingredients Mint Chocolate Chance Non-Gmo,$4.99
President's Choice Birthday Cupcake Filled With Vanilla Flavored Ice Cream,$6.99
"McCain Deep'n Delicious® MINIS Cookie Crumble Cake Cups, 4-pk",$7.99
Righteous Dairy Free Dark Chocolate Plant Based Gelato,$9.99
"So Delicious Dairy Free Cashew-Based Frozen Dessert, Chocolate Banana Flambe",$9.49
PC Organics Frozen Fruit Pops Blood Orange & Lemon,$6.49
Dream Pops Non-Dairy Frozen Pops Chocolate Lion,$7.99
Magnum Ice Cream Bar Strawberries & Cream with Rainforest Alliance Certified Cocoa,$4.99
President's Choice Cream First Peppermint Chocolate Ice Cream with Chocolate Fudge Crackle,$7.49
Chapmans Lolly Chocolate,$6.99
President's Choice Frozen Yogurt Field Berry,$6.99
"Kawartha Ice Cream, Muskoka Mocha",$8.99
Ben & Jerry's Chocolate Therapy Ice Cream,$4.99
Ben & Jerry's Salted Caramel Almond Ice Cream,$4.99
President's Choice Elk Crossing Ice Cream,$4.99
No Name Assorted Cream Bars,$11.99
Chapmans Super Premium Plus Ice Cream Cherry Chocolate Truffle,$6.99
Chapmans Ice Cream Cotton Candy Checkerboard,$6.99
Cosmic Bliss Dairy-Free Frozen Dessert Legendary Cookie Dough,$10.99
Haagen Dazs Ice Cream Extraaz Layers Triple Chocolate,$6.49
President's Choice Frozen Tiramisu,$9.99
Haagen Dazs Chocolate Hazelnut Ice Cream,$6.49
Chapmans Super Premium Plus Ice Cream Chocolate & Brownies,$6.99
No Name Chocolate Ice Cream Sandwiches,$11.99
"Kawartha Ice Cream, Candy Cane",$8.99
Chapmans Neapolitan Ice Cream Sandwich,$8.99
Haagen Dazs Salted Caramel Ice Cream Bars,$6.49
Nestlé DRUMSTICK ROLO Cones,$5.49
Haagen Dazs Exträaz Salted Caramel Brownie Ice Cream,$6.49
No Name Chocolatey Chip Ice Cream Sandwiches,$11.99
Breyers Frozen Dessert with with real ingredients Salted Caramel,$7.49
Haagen Dazs Plant-Based Caramel Fudge Chip Frozen Dessert,$6.49
Chapmans Sorbet Triple Berry,$8.49
Chapmans Ice Cream Premium Pistachio & Almonds,$8.49
Del Monte Real Banana 1/2 Dipped Chocolate,$8.49
No Name Ice Pops,$9.49
"Popsicle Cyclone Cherry, Lemon & Blue Raspberry Ice Pops",$6.49
President's Choice Strawberry Ice Cream,$6.99
Chapmans Neapolitan,$6.99
President's Choice Tiger Tail Ice Cream,$4.99
Kawartha Moose Tracks Ice Cream,$8.99
Kawartha Mint Chip Ice Cream,$8.99
Chapmans Lolly Banana,$6.99
Chapmans French Vanilla & Dark Chocolate Super Cone,$8.99
Haagen Dazs Strawberry Cheesecake Ice Cream Bars,$6.49
Chapmans Ice Cream Premium the Only Chocolate,$8.49
Nestlé Special Edition Toffee Graham Crunch Frozen Dessert Cones,$7.99
"Ben & Jerry's Ice Cream, Non-Dairy Frozen Dessert Chocolate Chip Cookie Dough",$4.99
"Magnum Ice Cream Bars Belgian Chocolate, Almond Duet",$4.99
Kawartha Chocolate Ice Cream,$8.99
Magnum Ice Cream Bar Double™ Gold Caramel,$4.99
President's Choice Loads Of Raspberry Fruit Bars,$6.99
Ben & Jerry's Chocolate Chip Cookie Dough Core Ice Cream,$4.99
Halo Top Peanut Butter Swirl,$5.49
"Wall’s Light Ice Cream, Mango",$8.49
Chapmans Premium Heavenly Hash,$8.49
McCain Deep 'n Delicious Vanilla Cake,$7.99
President's Choice Cream First Peanut Butter & Chocolate Ice Cream With Chocolate Fudge Crackle,$7.49
Shaw's Ice Cream Cotton Candy,$9.99
"Chapmans Chocolate, Salty Caramel & Peanuts",$8.49
Haagen Dazs Premium Ice Cream Bar Cacao Ruby,$6.49
Tim Hortons Ice Cream Maple Crunch,$6.99
PC Blue Menu Raspberry Swirl Smoothie Frozen Dairy Dessert Bars,$6.99
Chapmans Lolly Triple Treat (Blue Raspberry/Strawberry/Grape),$6.99
President's Choice Cream First Vanilla Ice Cream Bars,$6.99
"PC Blue Menu Greek Smoothie Bar, Mango",$6.99
PC Blue Menu Honey Greek Yogurt Smoothie Bars,$6.99
Cadbury Caramilk Frozen Dessert Bars,$5.49
Breyers Ice Cream Frozen Dessert Creamsicle,$7.49
"Haagen Dazs Ice Cream Almond Bar, Vanilla",$15.99
President's Choice Banana Split Ice Cream,$4.99
President's Choice Cookie Dough Vanilla Chocolate Chip Ice Cream Bites,$6.99
Haagen Dazs Exträaz Caramel Cone Explosion Ice Cream,$6.49
No Name Butterscotch Ripple Ice Milk,$8.99
Haagen Dazs Pralines and Cream,$6.49
"So Delicious Dairy Free Coconut-Based Frozen Dessert, 8 Coconut Sandwiches",$8.99
"So Delicious Dairy Free Cashew-Based Frozen Dessert, Salted Caramel Cluster",$9.49
"So Delicious Dairy Free Coconut-Based Frozen Dessert, 4  Vanilla Bean Bars",$9.49
President's Choice Key Lime Pie,$12.49
Daiya New York Plant-Based Cheezecake,$8.99
"So Delicious Dairy Free Cashew-Based Frozen Dessert, Dark Chocolate Truffle",$9.49
Righteous Dairy Free Chocolate Peanut Butter Plant Based Gelato,$9.99
So Delicious Non-Dairy Frozen Dessert Oat S'Mores,$8.49
"So Delicious Dairy Free Cashew-Based Frozen Dessert, Simply Vanilla",$9.49
Righteous Lavender London Fog Gelato,$9.99
Chapmans No Sugar Added NSA Vanilla Cone,$8.49
"Ben & Jerry's Ice Cream, Non-Dairy Frozen Dessert The Tonight Dough Certified Vegan",$4.99
"President's Choice Sliced Cheesecake Selection, 12 slices",$18.99
President's Choice The Decadent Molten Chocolate Cakes,$4.99
President's Choice Profiteroles,$14.99
President's Choice Chocolate Brownie Cheesecake with Ganache Topping,$10.99
Chapmans Sammich Vanilla,$8.99
Breyers Ice Cream Creamery Style Light Gluten-Free Butterscotch Ripple,$5.99
President's Choice Rocky Road Mini Ice Cream Bars,$6.99
Chapmans Premuim Canadian Collection Double Dark Chocolate Bars,$6.99
Chapmans Super Premium Plus Ice Cream Chocolate Lover,$6.99
President's Choice Loads Of Mango Fruit Bars,$6.99
Haagen Dazs Ice Cream Chocolate Hazelnut Novelty,$6.49
President's Choice Mint Chocolate Mini Ice Cream Bars,$6.99
Chapmans Cookies & Cream,$8.49
PC Black Label Yuzu Citrus Ice Cream,$5.99
Tim Hortons Ice Cream Salted Caramel Iced Capp,$6.99
Chapmans Yukon Ice Cream Double the Dip with Milk Chocolate,$7.99
President's Choice The World’s Best Egg Nog Ice Cream,$3.99
Halo Top Sea Salt Caramel,$5.49
President's Choice Milk Chocolate Covered Strawberries,$6.49
Ben & Jerry's Cherry Garcia Ice Cream Non-GMO,$4.99
Chapmans Mint Chip,$6.99
PC Blue Menu Caramel Greek Yogurt Smoothie Bars,$6.99
President's Choice Holiday Selection Sliced Cheesecake,$18.99
Nestlé Drumstick Vanilla Mini,$7.99
Kawartha Vanilla Ice Cream,$8.99
"Enlightened Ice Cream, Bars Dark Chocolate Vanilla Almond",$9.49
No Name Ice Milk Neapolitan Club Pack,$8.99
Magnum Classic Ice Cream Barmade from vanilla beans and unsweetened Belgian chocolate,$4.99
Breyers Frozen Dessert Reese Chocolate,$5.99
Haagen Dazs Exträaz Rocky Road Ice Cream,$6.49
Righteous Dairy Free Mango Pineapple Sorbetto,$9.99
"Chapmans No Sugar Added Ice Cream, Dutch Chocolate",$8.49
President's Choice Candy Cane Cookie Dough Ice Cream Bites,$6.99
"President's Choice Ice Cream Shop, Elk Crossing Mini Ice Cream Bars",$6.99
Daiya Key Lime Plant-Based Cheezecake,$8.99
"Chapmans Yukon Ice Cream Caramel, Toffee & Milk Chocolate",$7.99
Righteous Dairy-Free Strawberry Rhubarb Sorbet,$9.99
Cosmic Bliss Dairy-Free Frozen Dessert Dark Chocolate,$10.99
Haagen Dazs Ice Cream Extraaz Layers Berry Explosion,$6.49
Savor Ice Cream Cookies & Cream,$6.99
Dream Pops Vanilla Matcha Ice Cream,$7.99
President's Choice Strawberry Mochi,$6.99
Chapmans Premium Caramel Saucy Spots,$8.49
Savor Ice Cream Chocolate Swirl,$6.99
Dream Pops Chocolate-Covered Frozen Dessert Peanut Butter Bites,$8.99
President's Choice Apple Caramel Blossoms,$3.99
President's Choice Wild Blueberry-Topped New York-Style Cheesecake,$10.99
Haagen Dazs Dulce De Leche Ice Cream,$6.49
Popsicle Ice Pops Tropical Paradise,$6.49
Breyers Non-Dairy Frozen Dessert Cookies + Cream,$5.99
Nestlé Smarties Frozen Dessert 1.,$5.49
Chapmans Super Premium Plus Ice Cream The Only Strawberry,$6.99
Chapmans Yogurt Dutch Chocolate,$8.49
PC Blue Menu Strawberry Vanilla Kefir Smoothie Bars,$6.99
President's Choice Neapolitan Ice Cream,$6.99
President's Choice Mango Ice Cream,$4.99
Breyers Ice Cream Creamery Style Light Kosher Certified Dark Chocolate Truffle,$5.99
Breyers Frozen Dessert for a delicious treat Reese's Peanut Butter Cups,$5.99
Chapmans Yogurt Frosty Bar,$8.99
President's Choice Plant Based Mango Mochi,$6.99
Chapmans Premium Black Cherry,$8.49
Chapmans Super Premium Plus Ice Cream Cold Brew Coffee,$6.99
Nestlé Oreo Sandwiches,$5.49
The Original Revello Frozen Dairy Dessert Bars natural flavours and quality milk,$6.49
"President's Choice Ice Cream, Vanilla Lactose Free Skyr Yogurt Frozen Bars",$6.99
Breyers Ice Cream Creamery Style Light Kosher Certified Caramel Fudge,$5.99
Haagen Dazs Plant-Based Chocolate Peanut Butter Frozen Dessert,$6.49
Haagen Dazs Vanilla Dark Ice Cream Bars,$6.49
President's Choice Yuzu Citrus Japanese-Style Cheesecake,$9.99
Chapmans Premium Peanut Butter Cup,$8.49
"Chapmans Ice Cream, Holiday Moments Sandwich, Peppermint",$6.99
Ben & Jerry's Ice Cream  Netflix & Chilll'd Non-GMO,$4.99
Tim Hortons Ice Cream Double Double,$6.99
Chapmans Slice Cream Butterscotch Ripple,$6.99
Chapmans French Vanilla,$6.99
"Kawartha Ice Cream, Strawberry",$8.99
Magnum Ice Cream Bar Double Chocolate Bar,$4.99
Enlightened Frozen Dessert Caramel Fudge,$9.49
Shaw's Grammy'S Cupboard,$9.99
McCain Deep'n Delicious Marble Cake,$7.99
President's Choice Loads Of Chocolatey Peanut Butter Treats Light Ice Cream,$7.79
Haagen Dazs Exträaz Cookies & Cream Ice Cream Bars,$6.49
Magnum Double Caramel Ice Cream Bar Belgian Chocolate,$4.99
McCain Deep'n Delicious Coconut Vanilla Cake,$7.99
Halo Top Mint Chip,$5.49
Magnum Frozen Dessert Bar Non-Dairy Almond Certified Vegan,$4.99
Cool Whip Low Fat Frozen Whipped Topping,$5.99
Chapmans Premium Cookies & Cream,$8.49
Dufflet Chocolate Banana Cake,$23.99
"Breyers Ice Cream, Butter Tart Locally Inspired Light Ice Cream",$5.99
Natrel Lactose Free Completely Chocolate Ice Cream,$5.99
President's Choice Cream First Chocolate Ice Cream,$7.49
Chapmans Yukon Vanilla Ice Cream Wolf Bar,$7.99
"Ben & Jerry's Ice Cream, Non-Dairy Vegan Frozen Dessert with Fairtrade Ingredients Cherry Garcia",$4.99
Natrel Lactose Free Very Vanilla Ice Cream,$5.99
"Tenderflake Pie Shells, Original",$4.99
"Tim Hortons Ice Cream, Campfire S'mores",$6.99
"So Delicious Dairy Free Coconut-Based Frozen Dessert, 4 Coconut Almond Bars",$9.49
Haagen Dazs Ice Cream Extraaz Layers Salted Caramel Chocolate,$6.49
No Name Chocolate Ice Milk,$8.99
"So Delicious Dairy Free Coconut-Based Frozen Dessert, Vanilla Bean",$9.49
Cosmic Bliss Dairy-Free Frozen Dessert Chocolate Peanut Butter,$10.99
Sweets From The Earth Gluten Free Chocolate Cake,$19.99
Chapmans Yogurt Cappuccino,$8.49
Enlightened Frozen Dessert Chocolate,$9.49
So Delicious Mocha Almond Fudge,$9.49
Cosmic Bliss Dairy-Free Frozen Dessert Madagascan Vanilla Bean,$10.99
President's Choice Apple Crisp,$7.99
Haagen Dazs Pineapple Coconut Ice Cream,$6.49
President's Choice Chocolate Caramel Pecan Cluster New York-Style Cheesecake,$10.99
Haagen Dazs Vanilla Milk Ice Cream Bars,$6.49
No Name Vanilla Ice Milk Bars,$11.99
Nestlé Drumstick Simply Dipped Vanilla,$5.49
"Nestlé Lifesavers Ice Pops, Five Flavour",$5.49
Nestlé Drumstick Chocolate Cones,$5.49
President's Choice Plant Based Chocolate Coconut Milk Frozen Dessert,$6.99
PC Blue Menu Fudge Smoothie Frozen Dairy Dessert Bars,$6.99
